Potra2c868s36850,"One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit"
Potra2n590s36081,"transposition, RNA-mediated"
Potra2n584s36054,Protein SGT1 homolog
Potra2n16c29446,Belongs to the argonaute family
Potra2n16c29450,Belongs to the ubiquitin-conjugating enzyme family
Potra2n16c29605,DNA-(Apurinic or apyrimidinic site) lyase
Potra2n16c30222,Rop guanine nucleotide exchange factor
Potra2n16c30537,Belongs to the NPH3 family
Potra2n19c33516,Seed biotin-containing protein
Potra2n19c33860,WD repeat domain phosphoinositide-interacting protein
Potra2n19c33922,RNA-binding protein Luc7-like
Potra2n19c33939,CRIB domain-containing protein
Potra2n19c33931,Belongs to the peptidase S10 family
Potra2n19c34352,Benzyl alcohol
Potra2n19c34470,adenosine deaminase-like
Potra2n288s35207,Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily
Potra2n7c15570,Protein of unknown function (DUF1685)
Potra2n7c15900,ABC transporter D family member
Potra2n7c16027,Serine--tRNA
Potra2n7c16567,"lactate/malate dehydrogenase, alpha/beta C-terminal domain"
Potra2n735s36623,Cell differentiation protein
Potra2n1c104,"NO-associated protein 1, chloroplastic"
Potra2n1c124,"Plant lipoxygenase may be involved in a number of diverse aspects of plant physiology including growth and development, pest resistance, and senescence or responses to wounding"
Potra2n1c376,Cinnamoyl-CoA reductase
Potra2n1c919,Male gamete fusion factor
Potra2n1c1197,membrane
Potra2n1c1276,Ras-related protein
Potra2n1c2053,Fusaric acid resistance protein-like
Potra2n1c2573,Mitotic checkpoint protein
Potra2n1c2601,occurring C-terminal to leucine-rich repeats
Potra2n1c2307,histone methyltransferase activity (H3-K4 specific)
Potra2n1c2843,GYF domain
Potra2n1c2138,Serine threonine-protein kinase
Potra2n1c2775,UDP-glucuronate 4-epimerase
Potra2n1c2931,"TRAM, LAG1 and CLN8 homology domains."
Potra2n1c3038,"monodehydroascorbate reductase, cytoplasmic isoform 2"
Potra2n1c3316,Desiccation-related protein PCC13-62-like
Potra2n1c2741,"Glucan endo-1,3-beta-glucosidase-like protein"
Potra2n1c3622,N-terminal region of Chorein or VPS13
Potra2n1c3848,Belongs to the class-II pyridine nucleotide-disulfide oxidoreductase family
Potra2n1c3899,Protein of unknown function (DUF640)
Potra2n10c20269,L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase-like
Potra2n10c20322,Domain of unknown function (DUF3475)
Potra2n10c20410,adenosine kinase
Potra2n10c20586,SLT1 protein
Potra2n10c20654,Poly(A) RNA polymerase
Potra2n10c21115,GPN-loop GTPase 1 homolog
Potra2n10c21758,Aux IAA proteins are short-lived transcriptional factors that function as repressors of early auxin response genes at low auxin concentrations
Potra2n10c21997,Belongs to the glycosyl hydrolase 5 (cellulase A) family
Potra2n10c22282,Encoded by
Potra2n15c28039,molybdenum cofactor
Potra2n15c28213,Mitochondrial import inner membrane translocase subunit
Potra2n15c28385,WW domain binding protein 11
Potra2n15c28575,Calmodulin binding protein-like
Potra2n15c28667,Geranylgeranyl diphosphate reductase
Potra2n15c28664,HVA22-like protein
Potra2n649s36265,Cysteine-rich receptor-like protein kinase
Potra2n548s35913,Belongs to the universal ribosomal protein uL24 family
Potra2n11c22524,Belongs to the iron ascorbate-dependent oxidoreductase family
Potra2n11c22672,Autophagy-related protein
Potra2n11c22939,F-box FBD LRR-repeat protein
Potra2n11c23375,At4g04980-like
Potra2n11c23454,"(3S,6E)-nerolidol synthase"
Potra2n8c16919,Belongs to the peptidase S10 family
Potra2n8c17534,gag-polypeptide of LTR copia-type
Potra2n8c17900,"Catalyzes xyloglucan endohydrolysis (XEH) and or endotransglycosylation (XET). Cleaves and religates xyloglucan polymers, an essential constituent of the primary cell wall, and thereby participates in cell wall construction of growing tissues"
Potra2n8c18093,"calcium-transporting ATPase 13, plasma"
Potra2n8c18343,Belongs to the NPH3 family
Potra2n8c18220,Aux IAA proteins are short-lived transcriptional factors that function as repressors of early auxin response genes at low auxin concentrations
Potra2n8c18462,calcium-binding protein
Potra2n8c18588,DnaJ molecular chaperone homology domain
Potra2n1433s37070,Wall-associated receptor kinase galacturonan-binding
Potra2n9c18651,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
Potra2n9c18683,ABSCISIC ACID-INSENSITIVE 5-like protein
Potra2n9c18769,wall-associated receptor kinase-like
Potra2n9c18881,Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged tRNA(Ala) via its editing domain
Potra2n9c18964,Auxin transporter-like protein
Potra2n9c18983,Translocon-associated protein subunit
Potra2n9c19077,F-Box protein
Potra2n9c19376,"Kinase that can phosphorylate various inositol polyphosphate such as Ins(3,4,5,6)P4 or Ins(1,3,4)P3"
Potra2n9c19422,CorA-like Mg2+ transporter protein
Potra2n9c19457,Belongs to the HisA HisF family
Potra2n9c19595,Zinc finger protein CONSTANS-like
Potra2n9c19627,Belongs to the CTL (choline transporter-like) family
Potra2n9c19749,zinc finger
Potra2n9c19867,E3 ubiquitin-protein ligase
Potra2n18c32320,cyclic nucleotide-gated ion channel
Potra2n18c32541,Protein phosphatase 2C and cyclic nucleotide-binding kinase domain-containing
Potra2n18c32880,"Carotenoid 9,10(9',10')-cleavage dioxygenase 1-like"
Potra2n18c32897,protein EMBRYONIC FLOWER
Potra2n18c33056,Memo-like protein
Potra2n18c33121,Spindle and kinetochore-associated protein 2
Potra2n18c33102,phospholipase d
Potra2n18c33138,Protein GLUTAMINE DUMPER
Potra2n18c33166,Histidine kinase
Potra2n4c8452,strubbelig-receptor family
Potra2n4c8932,Peroxisome biogenesis protein
Potra2n4c9048,DNA-binding protein
Potra2n4c9487,Myb-related protein
Potra2n4c9752,PetM family of cytochrome b6f complex subunit 7
Potra2n4c10051,NmrA-like family
Potra2n4c10199,heme protein
Potra2n415s35587,Uncharacterized conserved protein (DUF2358)
Potra2n6c13054,ATP synthesis coupled proton transport
Potra2n6c13259,Vacuolar-processing enzyme-like
Potra2n6c13693,Glyco_18
Potra2n6c14530,Rop guanine nucleotide exchange factor
Potra2n6c14578,WRKY transcription factor
Potra2n6c14778,Plastocyanin-like domain
Potra2n6c15369,E3 ubiquitin-protein ligase
Potra2n587s36071,Anaphase-promoting complex subunit 11 RING-H2 finger
Potra2n13c25118,Ankyrin repeats (many copies)
Potra2n13c25304,Anaphase-promoting complex subunit 11 RING-H2 finger
Potra2n13c25863,Belongs to the AAA ATPase family
Potra2n13c25958,Mitochondrial import inner membrane translocase subunit
Potra2n13c26225,Homeobox protein knotted-1-like
Potra2n13c26247,Belongs to the adaptor complexes medium subunit family
Potra2n17c30587,BEST Arabidopsis thaliana protein match is
Potra2n17c30735,Belongs to the GST superfamily
Potra2n17c30769,RING-type E3 ubiquitin transferase
Potra2n17c31182,Pentatricopeptide repeat-containing protein
Potra2n17c31578,Auxin-induced protein 6B-like
Potra2n17c31634,"Component of the EKC KEOPS complex that is required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine. The complex is probably involved in the transfer of the threonylcarbamoyl moiety of threonylcarbamoyl-AMP (TC-AMP) to the N6 group of A37. Likely plays a direct catalytic role in this reaction, but requires other protein(s) of the complex to fulfill this activity"
Potra2n17c31681,Beta-amylase
Potra2n3c6693,Protein NRT1 PTR FAMILY
Potra2n3c6753,B3 domain-containing protein
Potra2n3c7246,Anthocyanidin reductase-like
Potra2n3c7369,Putative lipopolysaccharide-modifying enzyme.
Potra2n3c7514,Scarecrow-like protein
Potra2n3c7835,Agenet domain
Potra2n3c8141,Belongs to the protein kinase superfamily
Potra2n3c8349,tRNA pseudouridine
Potra2n3c8365,receptor-like protein kinase
Potra2n157s34758,wall-associated receptor kinase-like
Potra2n12c23795,Belongs to the GRAS family
Potra2n12c24007,ATPase family associated with various cellular activities (AAA)
Potra2n12c24038,cyclic nucleotide-gated ion channel
Potra2n12c24243,Truncated transcription factor CAULIFLOWER
Potra2n12c24445,isoform X1
Potra2n12c24687,Protein ROOT HAIR DEFECTIVE 3 homolog
Potra2n12c24632,60S ribosomal Protein
Potra2n635s36230,Auxin-induced protein
Potra2n2c4067,Tetratricopeptide repeat protein
Potra2n2c4421,Serine threonine-protein kinase
Potra2n2c4502,WRKY transcription factor
Potra2n2c4570,60S ribosomal protein
Potra2n2c4621,BRCT domain-containing protein
Potra2n2c4767,Serine threonine-protein phosphatase
Potra2n2c5397,Amino acid permease
Potra2n2c5704,NAD kinase 2
Potra2n2c5718,methyltransferase PMT10
Potra2n2c5995,Serine threonine-protein kinase
Potra2n2c6201,Galactose oxidase-like
Potra2n2c6129,CBS domain-containing protein CBSX3
Potra2n14c26579,Calcineurin-like phosphoesterase
Potra2n14c26754,meprin and TRAF homology
Potra2n14c27006,Belongs to the cysteine synthase cystathionine beta- synthase family
Potra2n14c27080,Belongs to the 'GDSL' lipolytic enzyme family
Potra2n14c27115,Nonspecific lipid-transfer protein
Potra2n14c27437,Nuclear transcription factor Y subunit
Potra2n14c27903,chloroplast organization
Potra2n5c10493,"SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain"
Potra2n5c10753,WAT1-related protein
Potra2n5c10816,Belongs to the SNF7 family
Potra2n5c10858,CDT1-like protein
Potra2n5c11552,receptor-like protein kinase
Potra2n5c11727,Ubiquitin system component Cue protein
Potra2n5c12251,carotenoid cleavage dioxygenase 4
Potra2n5c12679,Calreticulin
Potra2n5c12816,"Structure-specific nuclease with 5'-flap endonuclease and 5'-3' exonuclease activities involved in DNA replication and repair. During DNA replication, cleaves the 5'-overhanging flap structure that is generated by displacement synthesis when DNA polymerase encounters the 5'-end of a downstream Okazaki fragment. It enters the flap from the 5'-end and then tracks to cleave the flap base, leaving a nick for ligation. Also involved in the long patch base excision repair (LP-BER) pathway, by cleaving within the apurinic apyrimidinic (AP) site-terminated flap. Acts as a genome stabilization factor that prevents flaps from equilibrating into structurs that lead to duplications and deletions. Also possesses 5'-3' exonuclease activity on nicked or gapped double- stranded DNA, and exhibits RNase H activity. Also involved in replication and repair of rDNA and in repairing mitochondrial DNA"
Potra2n246s35108,salicylic acid-binding protein 2-like
Potra2n510s35846,E3 ubiquitin-protein ligase CCNB1IP1 homolog isoform X1
Potra2n372s35458,Deoxyuridine 5'-triphosphate
Potra2n16c29447,Protein ZINC INDUCED
Potra2n16c29491,Cytochrome p450
Potra2n16c29700,Probably inactive leucine-rich repeat receptor-like protein kinase
Potra2n19c33455,Belongs to the glycosyl hydrolase 5 (cellulase A) family
Potra2n19c33637,Glycosyltransferase family 10 (fucosyltransferase) C-term
Potra2n19c33710,Catalyzes the reduction of fatty acyl-CoA to fatty alcohols
Potra2n19c33780,TMV resistance protein N-like
Potra2n19c33856,NAC domain-containing protein
Potra2n19c33873,aarF domain-containing protein kinase At5g05200
Potra2n19c33936,Basic leucine zipper and W2 domain-containing protein
Potra2n19c34134,Belongs to the calycin superfamily. Lipocalin family
Potra2n19c34221,TMV resistance protein N-like
Potra2n7c15398,cysteine protease
Potra2n7c15554,Serine threonine-protein kinase GCN2
Potra2n7c15697,Transcription initiation factor TFIID subunit
Potra2n7c16630,Prolyl endopeptidase-like
Potra2n1c198,Purple acid phosphatase
Potra2n1c467,"The light-harvesting complex (LHC) functions as a light receptor, it captures and delivers excitation energy to photosystems with which it is closely associated"
Potra2n1c566,Protein kinase C conserved region 2 (CalB)
Potra2n1c748,Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family
Potra2n1c1230,DNA-binding protein
Potra2n1c1233,LSD1 zinc finger
Potra2n1c1441,phosphoinositide phosphatase
Potra2n1c1554,Belongs to the iron ascorbate-dependent oxidoreductase family
Potra2n1c1764,Belongs to the protein kinase superfamily
Potra2n1c2177,PH domain
Potra2n1c2406,Homeobox KN domain
Potra2n1c2890,Belongs to the AAA ATPase family
Potra2n1c3193,mTERF
Potra2n1c3030,Denticleless protein homolog
Potra2n1c3555,"The light-harvesting complex (LHC) functions as a light receptor, it captures and delivers excitation energy to photosystems with which it is closely associated"
Potra2n1c3702,Serine threonine-protein kinase
Potra2n1c3922,Belongs to the oxygen-dependent FAD-linked oxidoreductase family
Potra2n1c3970,Encoded by
Potra2n727s36609,"The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH"
Potra2n1383s37019,Encoded by
Potra2n369s35438,Transcription factor
Potra2n10c20286,GDSL esterase lipase
Potra2n10c20485,Transcription factor
Potra2n10c20490,Leukotriene A-4 hydrolase
Potra2n10c20566,Belongs to the actin-binding proteins ADF family
Potra2n10c20583,Belongs to the ubiquitin-conjugating enzyme family
Potra2n10c20893,Dehydrogenase
Potra2n10c20923,pre-mRNA-processing protein
Potra2n10c20934,clavata3 esr-related 45
Potra2n10c20974,Belongs to the protein kinase superfamily
Potra2n10c21225,"Protein PHYLLO, chloroplastic-like"
Potra2n10c21732,Transmembrane emp24 domain-containing protein
Potra2n10c21632,Belongs to the protein kinase superfamily
Potra2n15c28047,Calcium-dependent protein kinase
Potra2n15c28318,TITAN-like protein
Potra2n15c28604,Microtubule-associated protein
Potra2n15c28917,Protein NRDE2 homolog
Potra2n15c29115,VAMP-like protein
Potra2n203s34962,Peptidyl-prolyl cis-trans isomerase
Potra2n11c22425,germin-like protein
Potra2n11c22959,Belongs to the glycosyl hydrolase 17 family
Potra2n11c23525,Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family
Potra2n11c23446,UDP-rhamnose rhamnosyltransferase 1
Potra2n8c16844,ATP-dependent RNA helicase
Potra2n8c16973,"The light-harvesting complex (LHC) functions as a light receptor, it captures and delivers excitation energy to photosystems with which it is closely associated"
Potra2n8c16981,Belongs to the peptidase S10 family
Potra2n8c17036,histone peptidyl-prolyl isomerization
Potra2n8c17064,psbP-like protein 2
Potra2n8c17203,Protein kinase C conserved region 2 (CalB)
Potra2n8c17367,Belongs to the glyceraldehyde-3-phosphate dehydrogenase family
Potra2n8c17295,Nop53 (60S ribosomal biogenesis)
Potra2n8c17619,Protein of unknown function (DUF1262)
Potra2n8c18042,ERG2 and Sigma1 receptor like protein
Potra2n8c18021,Heat shock 70 kDa protein
Potra2n8c18347,Sodium-phosphate symporter which plays a fundamental housekeeping role in phosphate transport
Potra2n8c18529,Cytosolic purine
Potra2n8c18626,"Translocase of chloroplast 159/132, membrane anchor domain"
Potra2n9c18790,Outer envelope protein 61
Potra2n9c18869,At1g04910-like
Potra2n9c19119,ATP-dependent Clp protease proteolytic subunit
Potra2n9c19625,Belongs to the eukaryotic ribosomal protein eS8 family
Potra2n9c19723,pfkB family carbohydrate kinase
Potra2n9c19784,Serine threonine-protein kinase
Potra2n9c20003,Root cap
Potra2n18c32001,U-box domain-containing protein
Potra2n18c32569,Chloroplast processing
Potra2n18c32564,protein ABIL5 isoform X1
Potra2n18c32607,ankyrin repeat-containing protein
Potra2n18c32981,"Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is part of the mitochondrial respiratory chain"
Potra2n4c8439,ankyrin repeat-containing protein
Potra2n4c8523,Belongs to the AAA ATPase family
Potra2n4c8793,Telomerase activating protein Est1
Potra2n4c8821,MACPF domain-containing protein
Potra2n4c8837,NAC domain-containing protein
Potra2n4c9352,Belongs to the ALG6 ALG8 glucosyltransferase family
Potra2n4c9869,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Potra2n4c9948,Amidase
Potra2n4c9993,CDP-diacylglycerol-inositol 3-phosphatidyltransferase
Potra2n4c10144,60S ribosomal protein
Potra2n4c10288,P-loop NTPase domain-containing protein LPA1 homolog
Potra2n4c10360,transcription factor
Potra2n689s36484,Secretory carrier-associated membrane protein
Potra2n6c12966,Belongs to the enoyl-CoA hydratase isomerase family
Potra2n6c13117,Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily
Potra2n6c13820,Glutamate-gated receptor that probably acts as non- selective cation channel
Potra2n6c14045,RNA polymerase III RPC4
Potra2n6c14088,Belongs to the GroES chaperonin family
Potra2n6c14156,Interactor of constitutive active ROPs
